breed_name,gene_id,count_breed,count_total,Proportion
QUARTER HORSE,ENSECAG00000007484,22,73,0.301369863
MONGOLIAN,ENSECAG00000007484,29,73,0.397260274
THOROUGHBRED,ENSECAG00000007466,2,33,0.060606061
QUARTER HORSE,ENSECAG00000007466,12,33,0.363636364
MONGOLIAN,ENSECAG00000007466,19,33,0.575757576
THOROUGHBRED,ENSECAG00000007449,29,93,0.311827957
QUARTER HORSE,ENSECAG00000007449,27,93,0.290322581
MONGOLIAN,ENSECAG00000007449,37,93,0.397849462
THOROUGHBRED,ENSECAG00000007420,11,19,0.578947368
QUARTER HORSE,ENSECAG00000007420,2,19,0.105263158
MONGOLIAN,ENSECAG00000007420,6,19,0.315789474
THOROUGHBRED,ENSECAG00000007419,9,17,0.529411765
QUARTER HORSE,ENSECAG00000007419,6,17,0.352941176
MONGOLIAN,ENSECAG00000007419,2,17,0.117647059
THOROUGHBRED,ENSECAG00000007403,14,45,0.311111111
QUARTER HORSE,ENSECAG00000007403,5,45,0.111111111
MONGOLIAN,ENSECAG00000007403,26,45,0.577777778
THOROUGHBRED,ENSECAG00000007366,24,63,0.380952381
QUARTER HORSE,ENSECAG00000007366,20,63,0.317460317
MONGOLIAN,ENSECAG00000007366,19,63,0.301587302
THOROUGHBRED,ENSECAG00000007363,9,17,0.529411765
QUARTER HORSE,ENSECAG00000007363,6,17,0.352941176
MONGOLIAN,ENSECAG00000007363,2,17,0.117647059
THOROUGHBRED,ENSECAG00000007305,9,38,0.236842105
QUARTER HORSE,ENSECAG00000007305,12,38,0.315789474
MONGOLIAN,ENSECAG00000007305,17,38,0.447368421
THOROUGHBRED,ENSECAG00000007300,24,75,0.32
QUARTER HORSE,ENSECAG00000007300,19,75,0.253333333
MONGOLIAN,ENSECAG00000007300,32,75,0.426666667
THOROUGHBRED,ENSECAG00000007277,25,58,0.431034483
QUARTER HORSE,ENSECAG00000007277,20,58,0.344827586
MONGOLIAN,ENSECAG00000007277,13,58,0.224137931
THOROUGHBRED,ENSECAG00000007246,3,16,0.1875
QUARTER HORSE,ENSECAG00000007246,5,16,0.3125
MONGOLIAN,ENSECAG00000007246,8,16,0.5
THOROUGHBRED,ENSECAG00000007207,24,84,0.285714286
QUARTER HORSE,ENSECAG00000007207,27,84,0.321428571
MONGOLIAN,ENSECAG00000007207,33,84,0.392857143
THOROUGHBRED,ENSECAG00000007192,31,116,0.267241379
QUARTER HORSE,ENSECAG00000007192,37,116,0.318965517
MONGOLIAN,ENSECAG00000007192,48,116,0.413793103
THOROUGHBRED,ENSECAG00000007170,6,39,0.153846154
QUARTER HORSE,ENSECAG00000007170,10,39,0.256410256
MONGOLIAN,ENSECAG00000007170,23,39,0.58974359
THOROUGHBRED,ENSECAG00000007148,37,118,0.313559322
QUARTER HORSE,ENSECAG00000007148,21,118,0.177966102
MONGOLIAN,ENSECAG00000007148,60,118,0.508474576
THOROUGHBRED,ENSECAG00000007129,9,36,0.25
QUARTER HORSE,ENSECAG00000007129,4,36,0.111111111
MONGOLIAN,ENSECAG00000007129,23,36,0.638888889
THOROUGHBRED,ENSECAG00000007080,39,114,0.342105263
QUARTER HORSE,ENSECAG00000007080,38,114,0.333333333
MONGOLIAN,ENSECAG00000007080,37,114,0.324561404
QUARTER HORSE,ENSECAG00000007058,4,17,0.235294118
MONGOLIAN,ENSECAG00000007058,13,17,0.764705882
THOROUGHBRED,ENSECAG00000007050,33,80,0.4125
QUARTER HORSE,ENSECAG00000007050,29,80,0.3625
MONGOLIAN,ENSECAG00000007050,18,80,0.225
THOROUGHBRED,ENSECAG00000007044,12,27,0.444444444
QUARTER HORSE,ENSECAG00000007044,7,27,0.259259259
MONGOLIAN,ENSECAG00000007044,8,27,0.296296296
THOROUGHBRED,ENSECAG00000007003,6,16,0.375
QUARTER HORSE,ENSECAG00000007003,8,16,0.5
MONGOLIAN,ENSECAG00000007003,2,16,0.125
THOROUGHBRED,ENSECAG00000006980,5,18,0.277777778
QUARTER HORSE,ENSECAG00000006980,10,18,0.555555556
MONGOLIAN,ENSECAG00000006980,3,18,0.166666667
QUARTER HORSE,ENSECAG00000006978,17,19,0.894736842
MONGOLIAN,ENSECAG00000006978,2,19,0.105263158
THOROUGHBRED,ENSECAG00000006937,10,19,0.526315789
QUARTER HORSE,ENSECAG00000006937,6,19,0.315789474
MONGOLIAN,ENSECAG00000006937,3,19,0.157894737
THOROUGHBRED,ENSECAG00000006883,24,80,0.3
QUARTER HORSE,ENSECAG00000006883,25,80,0.3125
MONGOLIAN,ENSECAG00000006883,31,80,0.3875
THOROUGHBRED,ENSECAG00000006859,10,35,0.285714286
QUARTER HORSE,ENSECAG00000006859,16,35,0.457142857
MONGOLIAN,ENSECAG00000006859,9,35,0.257142857
THOROUGHBRED,ENSECAG00000006802,20,41,0.487804878
QUARTER HORSE,ENSECAG00000006802,14,41,0.341463415
MONGOLIAN,ENSECAG00000006802,7,41,0.170731707
THOROUGHBRED,ENSECAG00000006795,36,139,0.258992806
QUARTER HORSE,ENSECAG00000006795,46,139,0.330935252
MONGOLIAN,ENSECAG00000006795,57,139,0.410071942
THOROUGHBRED,ENSECAG00000006771,37,85,0.435294118
QUARTER HORSE,ENSECAG00000006771,26,85,0.305882353
MONGOLIAN,ENSECAG00000006771,22,85,0.258823529
THOROUGHBRED,ENSECAG00000006732,27,80,0.3375
QUARTER HORSE,ENSECAG00000006732,25,80,0.3125
MONGOLIAN,ENSECAG00000006732,28,80,0.35
THOROUGHBRED,ENSECAG00000006729,4,52,0.076923077
QUARTER HORSE,ENSECAG00000006729,20,52,0.384615385
MONGOLIAN,ENSECAG00000006729,28,52,0.538461538
THOROUGHBRED,ENSECAG00000006725,7,26,0.269230769
QUARTER HORSE,ENSECAG00000006725,13,26,0.5
MONGOLIAN,ENSECAG00000006725,6,26,0.230769231
THOROUGHBRED,ENSECAG00000006704,13,33,0.393939394
QUARTER HORSE,ENSECAG00000006704,13,33,0.393939394
MONGOLIAN,ENSECAG00000006704,7,33,0.212121212
QUARTER HORSE,ENSECAG00000006692,2,17,0.117647059
MONGOLIAN,ENSECAG00000006692,15,17,0.882352941
THOROUGHBRED,ENSECAG00000006612,3,40,0.075
QUARTER HORSE,ENSECAG00000006612,20,40,0.5
MONGOLIAN,ENSECAG00000006612,17,40,0.425
THOROUGHBRED,ENSECAG00000006597,7,46,0.152173913
QUARTER HORSE,ENSECAG00000006597,12,46,0.260869565
MONGOLIAN,ENSECAG00000006597,27,46,0.586956522
THOROUGHBRED,ENSECAG00000006577,37,130,0.284615385
QUARTER HORSE,ENSECAG00000006577,49,130,0.376923077
MONGOLIAN,ENSECAG00000006577,44,130,0.338461538
THOROUGHBRED,ENSECAG00000006568,2,21,0.095238095
QUARTER HORSE,ENSECAG00000006568,1,21,0.047619048
MONGOLIAN,ENSECAG00000006568,18,21,0.857142857
QUARTER HORSE,ENSECAG00000006546,5,17,0.294117647
MONGOLIAN,ENSECAG00000006546,12,17,0.705882353
THOROUGHBRED,ENSECAG00000006544,3,23,0.130434783
QUARTER HORSE,ENSECAG00000006544,11,23,0.47826087
MONGOLIAN,ENSECAG00000006544,9,23,0.391304348
THOROUGHBRED,ENSECAG00000006452,21,58,0.362068966
QUARTER HORSE,ENSECAG00000006452,28,58,0.482758621
MONGOLIAN,ENSECAG00000006452,9,58,0.155172414
THOROUGHBRED,ENSECAG00000006410,23,32,0.71875
QUARTER HORSE,ENSECAG00000006410,6,32,0.1875
MONGOLIAN,ENSECAG00000006410,3,32,0.09375
THOROUGHBRED,ENSECAG00000006337,9,38,0.236842105
QUARTER HORSE,ENSECAG00000006337,4,38,0.105263158
MONGOLIAN,ENSECAG00000006337,25,38,0.657894737
THOROUGHBRED,ENSECAG00000006321,2,17,0.117647059
QUARTER HORSE,ENSECAG00000006321,8,17,0.470588235
MONGOLIAN,ENSECAG00000006321,7,17,0.411764706
THOROUGHBRED,ENSECAG00000006153,2,17,0.117647059
QUARTER HORSE,ENSECAG00000006153,7,17,0.411764706
MONGOLIAN,ENSECAG00000006153,8,17,0.470588235
THOROUGHBRED,ENSECAG00000006103,7,30,0.233333333
QUARTER HORSE,ENSECAG00000006103,13,30,0.433333333
MONGOLIAN,ENSECAG00000006103,10,30,0.333333333
THOROUGHBRED,ENSECAG00000006078,4,18,0.222222222
QUARTER HORSE,ENSECAG00000006078,5,18,0.277777778
MONGOLIAN,ENSECAG00000006078,9,18,0.5
THOROUGHBRED,ENSECAG00000006038,4,28,0.142857143
QUARTER HORSE,ENSECAG00000006038,15,28,0.535714286
MONGOLIAN,ENSECAG00000006038,9,28,0.321428571
THOROUGHBRED,ENSECAG00000005795,2,18,0.111111111
QUARTER HORSE,ENSECAG00000005795,11,18,0.611111111
MONGOLIAN,ENSECAG00000005795,5,18,0.277777778
QUARTER HORSE,ENSECAG00000005719,2,19,0.105263158
MONGOLIAN,ENSECAG00000005719,17,19,0.894736842
THOROUGHBRED,ENSECAG00000005675,3,28,0.107142857
QUARTER HORSE,ENSECAG00000005675,16,28,0.571428571
MONGOLIAN,ENSECAG00000005675,9,28,0.321428571
THOROUGHBRED,ENSECAG00000005580,30,103,0.291262136
QUARTER HORSE,ENSECAG00000005580,31,103,0.300970874
MONGOLIAN,ENSECAG00000005580,42,103,0.40776699
THOROUGHBRED,ENSECAG00000005393,22,62,0.35483871
QUARTER HORSE,ENSECAG00000005393,18,62,0.290322581
MONGOLIAN,ENSECAG00000005393,22,62,0.35483871
THOROUGHBRED,ENSECAG00000005234,6,20,0.3
QUARTER HORSE,ENSECAG00000005234,3,20,0.15
MONGOLIAN,ENSECAG00000005234,11,20,0.55
THOROUGHBRED,ENSECAG00000005221,2,49,0.040816327
QUARTER HORSE,ENSECAG00000005221,15,49,0.306122449
MONGOLIAN,ENSECAG00000005221,32,49,0.653061224
THOROUGHBRED,ENSECAG00000005213,4,23,0.173913043
QUARTER HORSE,ENSECAG00000005213,8,23,0.347826087
MONGOLIAN,ENSECAG00000005213,11,23,0.47826087
THOROUGHBRED,ENSECAG00000005193,14,38,0.368421053
QUARTER HORSE,ENSECAG00000005193,11,38,0.289473684
MONGOLIAN,ENSECAG00000005193,13,38,0.342105263
THOROUGHBRED,ENSECAG00000005169,8,32,0.25
QUARTER HORSE,ENSECAG00000005169,14,32,0.4375
MONGOLIAN,ENSECAG00000005169,10,32,0.3125
THOROUGHBRED,ENSECAG00000005161,7,40,0.175
QUARTER HORSE,ENSECAG00000005161,19,40,0.475
MONGOLIAN,ENSECAG00000005161,14,40,0.35
THOROUGHBRED,ENSECAG00000005146,7,18,0.388888889
QUARTER HORSE,ENSECAG00000005146,9,18,0.5
MONGOLIAN,ENSECAG00000005146,2,18,0.111111111
THOROUGHBRED,ENSECAG00000005097,6,23,0.260869565
QUARTER HORSE,ENSECAG00000005097,5,23,0.217391304
MONGOLIAN,ENSECAG00000005097,12,23,0.52173913
THOROUGHBRED,ENSECAG00000005039,12,50,0.24
QUARTER HORSE,ENSECAG00000005039,11,50,0.22
MONGOLIAN,ENSECAG00000005039,27,50,0.54
THOROUGHBRED,ENSECAG00000005038,10,32,0.3125
QUARTER HORSE,ENSECAG00000005038,8,32,0.25
MONGOLIAN,ENSECAG00000005038,14,32,0.4375
THOROUGHBRED,ENSECAG00000005026,25,106,0.235849057
QUARTER HORSE,ENSECAG00000005026,38,106,0.358490566
MONGOLIAN,ENSECAG00000005026,43,106,0.405660377
THOROUGHBRED,ENSECAG00000005001,8,45,0.177777778
QUARTER HORSE,ENSECAG00000005001,18,45,0.4
MONGOLIAN,ENSECAG00000005001,19,45,0.422222222
THOROUGHBRED,ENSECAG00000004969,9,20,0.45
QUARTER HORSE,ENSECAG00000004969,4,20,0.2
MONGOLIAN,ENSECAG00000004969,7,20,0.35
THOROUGHBRED,ENSECAG00000004803,2,20,0.1
QUARTER HORSE,ENSECAG00000004803,4,20,0.2
MONGOLIAN,ENSECAG00000004803,14,20,0.7
THOROUGHBRED,ENSECAG00000004620,11,31,0.35483871
QUARTER HORSE,ENSECAG00000004620,9,31,0.290322581
MONGOLIAN,ENSECAG00000004620,11,31,0.35483871
THOROUGHBRED,ENSECAG00000004617,14,34,0.411764706
QUARTER HORSE,ENSECAG00000004617,10,34,0.294117647
MONGOLIAN,ENSECAG00000004617,10,34,0.294117647
THOROUGHBRED,ENSECAG00000004563,14,38,0.368421053
QUARTER HORSE,ENSECAG00000004563,11,38,0.289473684
MONGOLIAN,ENSECAG00000004563,13,38,0.342105263
THOROUGHBRED,ENSECAG00000004556,22,47,0.468085106
QUARTER HORSE,ENSECAG00000004556,8,47,0.170212766
MONGOLIAN,ENSECAG00000004556,17,47,0.361702128
THOROUGHBRED,ENSECAG00000004549,3,17,0.176470588
QUARTER HORSE,ENSECAG00000004549,3,17,0.176470588
MONGOLIAN,ENSECAG00000004549,11,17,0.647058824
THOROUGHBRED,ENSECAG00000004513,6,15,0.4
QUARTER HORSE,ENSECAG00000004513,6,15,0.4
MONGOLIAN,ENSECAG00000004513,3,15,0.2
THOROUGHBRED,ENSECAG00000004439,1,18,0.055555556
QUARTER HORSE,ENSECAG00000004439,9,18,0.5
MONGOLIAN,ENSECAG00000004439,8,18,0.444444444
THOROUGHBRED,ENSECAG00000004289,8,26,0.307692308
QUARTER HORSE,ENSECAG00000004289,11,26,0.423076923
MONGOLIAN,ENSECAG00000004289,7,26,0.269230769
THOROUGHBRED,ENSECAG00000004135,28,90,0.311111111
QUARTER HORSE,ENSECAG00000004135,33,90,0.366666667
MONGOLIAN,ENSECAG00000004135,29,90,0.322222222
THOROUGHBRED,ENSECAG00000004065,2,16,0.125
QUARTER HORSE,ENSECAG00000004065,5,16,0.3125
MONGOLIAN,ENSECAG00000004065,9,16,0.5625
QUARTER HORSE,ENSECAG00000004050,7,15,0.466666667
MONGOLIAN,ENSECAG00000004050,8,15,0.533333333
THOROUGHBRED,ENSECAG00000004028,32,82,0.390243902
QUARTER HORSE,ENSECAG00000004028,34,82,0.414634146
MONGOLIAN,ENSECAG00000004028,16,82,0.195121951
THOROUGHBRED,ENSECAG00000004018,8,16,0.5
QUARTER HORSE,ENSECAG00000004018,5,16,0.3125
MONGOLIAN,ENSECAG00000004018,3,16,0.1875
THOROUGHBRED,ENSECAG00000003981,13,26,0.5
QUARTER HORSE,ENSECAG00000003981,7,26,0.269230769
MONGOLIAN,ENSECAG00000003981,6,26,0.230769231
THOROUGHBRED,ENSECAG00000003966,24,64,0.375
QUARTER HORSE,ENSECAG00000003966,22,64,0.34375
MONGOLIAN,ENSECAG00000003966,18,64,0.28125
THOROUGHBRED,ENSECAG00000003882,23,91,0.252747253
QUARTER HORSE,ENSECAG00000003882,28,91,0.307692308
MONGOLIAN,ENSECAG00000003882,40,91,0.43956044
THOROUGHBRED,ENSECAG00000003775,13,25,0.52
QUARTER HORSE,ENSECAG00000003775,10,25,0.4
MONGOLIAN,ENSECAG00000003775,2,25,0.08
THOROUGHBRED,ENSECAG00000003736,7,22,0.318181818
QUARTER HORSE,ENSECAG00000003736,10,22,0.454545455
MONGOLIAN,ENSECAG00000003736,5,22,0.227272727
THOROUGHBRED,ENSECAG00000003619,3,51,0.058823529
QUARTER HORSE,ENSECAG00000003619,10,51,0.196078431
MONGOLIAN,ENSECAG00000003619,38,51,0.745098039
THOROUGHBRED,ENSECAG00000003553,15,74,0.202702703
QUARTER HORSE,ENSECAG00000003553,26,74,0.351351351
MONGOLIAN,ENSECAG00000003553,33,74,0.445945946
THOROUGHBRED,ENSECAG00000003551,5,16,0.3125
QUARTER HORSE,ENSECAG00000003551,6,16,0.375
MONGOLIAN,ENSECAG00000003551,5,16,0.3125
QUARTER HORSE,ENSECAG00000003439,6,15,0.4
MONGOLIAN,ENSECAG00000003439,9,15,0.6
THOROUGHBRED,ENSECAG00000003430,2,41,0.048780488
QUARTER HORSE,ENSECAG00000003430,6,41,0.146341463
MONGOLIAN,ENSECAG00000003430,33,41,0.804878049
THOROUGHBRED,ENSECAG00000003385,12,55,0.218181818
QUARTER HORSE,ENSECAG00000003385,14,55,0.254545455
MONGOLIAN,ENSECAG00000003385,29,55,0.527272727
THOROUGHBRED,ENSECAG00000003368,6,16,0.375
QUARTER HORSE,ENSECAG00000003368,2,16,0.125
MONGOLIAN,ENSECAG00000003368,8,16,0.5
THOROUGHBRED,ENSECAG00000003335,25,80,0.3125
QUARTER HORSE,ENSECAG00000003335,24,80,0.3
MONGOLIAN,ENSECAG00000003335,31,80,0.3875
THOROUGHBRED,ENSECAG00000003278,2,20,0.1
QUARTER HORSE,ENSECAG00000003278,5,20,0.25
MONGOLIAN,ENSECAG00000003278,13,20,0.65
THOROUGHBRED,ENSECAG00000003235,10,33,0.303030303
QUARTER HORSE,ENSECAG00000003235,12,33,0.363636364
MONGOLIAN,ENSECAG00000003235,11,33,0.333333333
THOROUGHBRED,ENSECAG00000003007,25,72,0.347222222
QUARTER HORSE,ENSECAG00000003007,25,72,0.347222222
MONGOLIAN,ENSECAG00000003007,22,72,0.305555556
THOROUGHBRED,ENSECAG00000002823,23,60,0.383333333
QUARTER HORSE,ENSECAG00000002823,18,60,0.3
MONGOLIAN,ENSECAG00000002823,19,60,0.316666667
THOROUGHBRED,ENSECAG00000002816,11,24,0.458333333
QUARTER HORSE,ENSECAG00000002816,9,24,0.375
MONGOLIAN,ENSECAG00000002816,4,24,0.166666667
QUARTER HORSE,ENSECAG00000002797,5,15,0.333333333
MONGOLIAN,ENSECAG00000002797,10,15,0.666666667
THOROUGHBRED,ENSECAG00000002784,25,45,0.555555556
QUARTER HORSE,ENSECAG00000002784,9,45,0.2
MONGOLIAN,ENSECAG00000002784,11,45,0.244444444
THOROUGHBRED,ENSECAG00000002780,8,16,0.5
QUARTER HORSE,ENSECAG00000002780,4,16,0.25
MONGOLIAN,ENSECAG00000002780,4,16,0.25
THOROUGHBRED,ENSECAG00000002752,16,41,0.390243902
QUARTER HORSE,ENSECAG00000002752,12,41,0.292682927
MONGOLIAN,ENSECAG00000002752,13,41,0.317073171
QUARTER HORSE,ENSECAG00000002703,14,26,0.538461538
MONGOLIAN,ENSECAG00000002703,12,26,0.461538462
QUARTER HORSE,ENSECAG00000002681,8,19,0.421052632
MONGOLIAN,ENSECAG00000002681,11,19,0.578947368
THOROUGHBRED,ENSECAG00000002610,3,24,0.125
QUARTER HORSE,ENSECAG00000002610,12,24,0.5
MONGOLIAN,ENSECAG00000002610,9,24,0.375
THOROUGHBRED,ENSECAG00000002597,4,21,0.19047619
QUARTER HORSE,ENSECAG00000002597,8,21,0.380952381
MONGOLIAN,ENSECAG00000002597,9,21,0.428571429
THOROUGHBRED,ENSECAG00000002414,15,18,0.833333333
QUARTER HORSE,ENSECAG00000002414,3,18,0.166666667
THOROUGHBRED,ENSECAG00000002402,19,53,0.358490566
QUARTER HORSE,ENSECAG00000002402,14,53,0.264150943
MONGOLIAN,ENSECAG00000002402,20,53,0.377358491
THOROUGHBRED,ENSECAG00000002400,6,30,0.2
QUARTER HORSE,ENSECAG00000002400,13,30,0.433333333
MONGOLIAN,ENSECAG00000002400,11,30,0.366666667
THOROUGHBRED,ENSECAG00000002389,26,92,0.282608696
QUARTER HORSE,ENSECAG00000002389,27,92,0.293478261
MONGOLIAN,ENSECAG00000002389,39,92,0.423913043
THOROUGHBRED,ENSECAG00000002212,13,21,0.619047619
QUARTER HORSE,ENSECAG00000002212,4,21,0.19047619
MONGOLIAN,ENSECAG00000002212,4,21,0.19047619
QUARTER HORSE,ENSECAG00000002196,7,15,0.466666667
MONGOLIAN,ENSECAG00000002196,8,15,0.533333333
THOROUGHBRED,ENSECAG00000002157,8,16,0.5
QUARTER HORSE,ENSECAG00000002157,5,16,0.3125
MONGOLIAN,ENSECAG00000002157,3,16,0.1875
THOROUGHBRED,ENSECAG00000002117,10,31,0.322580645
QUARTER HORSE,ENSECAG00000002117,8,31,0.258064516
MONGOLIAN,ENSECAG00000002117,13,31,0.419354839
THOROUGHBRED,ENSECAG00000001985,14,35,0.4
QUARTER HORSE,ENSECAG00000001985,16,35,0.457142857
MONGOLIAN,ENSECAG00000001985,5,35,0.142857143
THOROUGHBRED,ENSECAG00000001923,19,38,0.5
QUARTER HORSE,ENSECAG00000001923,13,38,0.342105263
MONGOLIAN,ENSECAG00000001923,6,38,0.157894737
THOROUGHBRED,ENSECAG00000001834,13,58,0.224137931
QUARTER HORSE,ENSECAG00000001834,15,58,0.25862069
MONGOLIAN,ENSECAG00000001834,30,58,0.517241379
THOROUGHBRED,ENSECAG00000001496,13,18,0.722222222
QUARTER HORSE,ENSECAG00000001496,2,18,0.111111111
MONGOLIAN,ENSECAG00000001496,3,18,0.166666667
THOROUGHBRED,ENSECAG00000001276,3,18,0.166666667
QUARTER HORSE,ENSECAG00000001276,10,18,0.555555556
MONGOLIAN,ENSECAG00000001276,5,18,0.277777778
THOROUGHBRED,ENSECAG00000001128,2,22,0.090909091
QUARTER HORSE,ENSECAG00000001128,7,22,0.318181818
MONGOLIAN,ENSECAG00000001128,13,22,0.590909091
THOROUGHBRED,ENSECAG00000001079,1,31,0.032258065
QUARTER HORSE,ENSECAG00000001079,10,31,0.322580645
MONGOLIAN,ENSECAG00000001079,20,31,0.64516129
THOROUGHBRED,ENSECAG00000001041,17,37,0.459459459
QUARTER HORSE,ENSECAG00000001041,17,37,0.459459459
MONGOLIAN,ENSECAG00000001041,3,37,0.081081081
THOROUGHBRED,ENSECAG00000000973,11,51,0.215686275
QUARTER HORSE,ENSECAG00000000973,16,51,0.31372549
MONGOLIAN,ENSECAG00000000973,24,51,0.470588235
THOROUGHBRED,ENSECAG00000000966,20,64,0.3125
QUARTER HORSE,ENSECAG00000000966,25,64,0.390625
MONGOLIAN,ENSECAG00000000966,19,64,0.296875
THOROUGHBRED,ENSECAG00000000922,8,27,0.296296296
QUARTER HORSE,ENSECAG00000000922,7,27,0.259259259
MONGOLIAN,ENSECAG00000000922,12,27,0.444444444
THOROUGHBRED,ENSECAG00000000903,3,19,0.157894737
QUARTER HORSE,ENSECAG00000000903,9,19,0.473684211
MONGOLIAN,ENSECAG00000000903,7,19,0.368421053
THOROUGHBRED,ENSECAG00000000897,5,51,0.098039216
QUARTER HORSE,ENSECAG00000000897,23,51,0.450980392
MONGOLIAN,ENSECAG00000000897,23,51,0.450980392
THOROUGHBRED,ENSECAG00000000861,1,40,0.025
QUARTER HORSE,ENSECAG00000000861,9,40,0.225
MONGOLIAN,ENSECAG00000000861,30,40,0.75
THOROUGHBRED,ENSECAG00000000823,15,41,0.365853659
QUARTER HORSE,ENSECAG00000000823,3,41,0.073170732
MONGOLIAN,ENSECAG00000000823,23,41,0.56097561
THOROUGHBRED,ENSECAG00000000787,13,64,0.203125
QUARTER HORSE,ENSECAG00000000787,13,64,0.203125
MONGOLIAN,ENSECAG00000000787,38,64,0.59375
THOROUGHBRED,ENSECAG00000000770,17,49,0.346938776
QUARTER HORSE,ENSECAG00000000770,13,49,0.265306122
MONGOLIAN,ENSECAG00000000770,19,49,0.387755102
THOROUGHBRED,ENSECAG00000000764,4,26,0.153846154
QUARTER HORSE,ENSECAG00000000764,4,26,0.153846154
MONGOLIAN,ENSECAG00000000764,18,26,0.692307692
THOROUGHBRED,ENSECAG00000000753,23,39,0.58974359
QUARTER HORSE,ENSECAG00000000753,13,39,0.333333333
MONGOLIAN,ENSECAG00000000753,3,39,0.076923077
THOROUGHBRED,ENSECAG00000000709,7,34,0.205882353
QUARTER HORSE,ENSECAG00000000709,14,34,0.411764706
MONGOLIAN,ENSECAG00000000709,13,34,0.382352941
THOROUGHBRED,ENSECAG00000000662,17,35,0.485714286
QUARTER HORSE,ENSECAG00000000662,7,35,0.2
MONGOLIAN,ENSECAG00000000662,11,35,0.314285714
THOROUGHBRED,ENSECAG00000000633,2,21,0.095238095
QUARTER HORSE,ENSECAG00000000633,6,21,0.285714286
MONGOLIAN,ENSECAG00000000633,13,21,0.619047619
THOROUGHBRED,ENSECAG00000000626,2,21,0.095238095
QUARTER HORSE,ENSECAG00000000626,12,21,0.571428571
MONGOLIAN,ENSECAG00000000626,7,21,0.333333333
THOROUGHBRED,ENSECAG00000000624,27,58,0.465517241
QUARTER HORSE,ENSECAG00000000624,21,58,0.362068966
MONGOLIAN,ENSECAG00000000624,10,58,0.172413793
THOROUGHBRED,ENSECAG00000000599,3,20,0.15
QUARTER HORSE,ENSECAG00000000599,6,20,0.3
MONGOLIAN,ENSECAG00000000599,11,20,0.55
THOROUGHBRED,ENSECAG00000000590,25,74,0.337837838
QUARTER HORSE,ENSECAG00000000590,20,74,0.27027027
MONGOLIAN,ENSECAG00000000590,29,74,0.391891892
THOROUGHBRED,ENSECAG00000000579,3,20,0.15
QUARTER HORSE,ENSECAG00000000579,8,20,0.4
MONGOLIAN,ENSECAG00000000579,9,20,0.45
THOROUGHBRED,ENSECAG00000000544,3,26,0.115384615
QUARTER HORSE,ENSECAG00000000544,13,26,0.5
MONGOLIAN,ENSECAG00000000544,10,26,0.384615385
THOROUGHBRED,ENSECAG00000000530,10,42,0.238095238
QUARTER HORSE,ENSECAG00000000530,15,42,0.357142857
MONGOLIAN,ENSECAG00000000530,17,42,0.404761905
THOROUGHBRED,ENSECAG00000000525,17,49,0.346938776
QUARTER HORSE,ENSECAG00000000525,14,49,0.285714286
MONGOLIAN,ENSECAG00000000525,18,49,0.367346939
THOROUGHBRED,ENSECAG00000000495,7,15,0.466666667
QUARTER HORSE,ENSECAG00000000495,7,15,0.466666667
MONGOLIAN,ENSECAG00000000495,1,15,0.066666667
THOROUGHBRED,ENSECAG00000000478,10,25,0.4
QUARTER HORSE,ENSECAG00000000478,5,25,0.2
MONGOLIAN,ENSECAG00000000478,10,25,0.4
THOROUGHBRED,ENSECAG00000000477,15,31,0.483870968
QUARTER HORSE,ENSECAG00000000477,12,31,0.387096774
MONGOLIAN,ENSECAG00000000477,4,31,0.129032258
THOROUGHBRED,ENSECAG00000000431,16,45,0.355555556
QUARTER HORSE,ENSECAG00000000431,15,45,0.333333333
MONGOLIAN,ENSECAG00000000431,14,45,0.311111111
THOROUGHBRED,ENSECAG00000000419,12,57,0.210526316
QUARTER HORSE,ENSECAG00000000419,15,57,0.263157895
MONGOLIAN,ENSECAG00000000419,30,57,0.526315789
QUARTER HORSE,ENSECAG00000000404,6,16,0.375
MONGOLIAN,ENSECAG00000000404,10,16,0.625
THOROUGHBRED,ENSECAG00000000395,16,38,0.421052632
QUARTER HORSE,ENSECAG00000000395,12,38,0.315789474
MONGOLIAN,ENSECAG00000000395,10,38,0.263157895
THOROUGHBRED,ENSECAG00000000365,5,25,0.2
QUARTER HORSE,ENSECAG00000000365,13,25,0.52
MONGOLIAN,ENSECAG00000000365,7,25,0.28
THOROUGHBRED,ENSECAG00000000353,1,65,0.015384615
QUARTER HORSE,ENSECAG00000000353,19,65,0.292307692
MONGOLIAN,ENSECAG00000000353,45,65,0.692307692
THOROUGHBRED,ENSECAG00000000348,23,49,0.469387755
QUARTER HORSE,ENSECAG00000000348,15,49,0.306122449
MONGOLIAN,ENSECAG00000000348,11,49,0.224489796
THOROUGHBRED,ENSECAG00000000319,23,49,0.469387755
QUARTER HORSE,ENSECAG00000000319,15,49,0.306122449
MONGOLIAN,ENSECAG00000000319,11,49,0.224489796
THOROUGHBRED,ENSECAG00000000310,10,23,0.434782609
QUARTER HORSE,ENSECAG00000000310,6,23,0.260869565
MONGOLIAN,ENSECAG00000000310,7,23,0.304347826
THOROUGHBRED,ENSECAG00000000292,10,30,0.333333333
QUARTER HORSE,ENSECAG00000000292,12,30,0.4
MONGOLIAN,ENSECAG00000000292,8,30,0.266666667
THOROUGHBRED,ENSECAG00000000271,7,48,0.145833333
QUARTER HORSE,ENSECAG00000000271,15,48,0.3125
